Comparison_File,Links_Inserted_k,run_id,mu_r,u_r,d_r,n_r,total_pages,Per_Run_Authority_Yield
240_high_updated_link_graph_4,240,1,1.8274742104436756,875,234,732,1841,0.007614475876848648
240_high_updated_link_graph_4,240,2,2.3309289452121043,1109,189,543,1841,0.009712203938383767
240_high_updated_link_graph_4,240,3,1.0690183464322724,445,692,704,1841,0.0044542431101344685
240_high_updated_link_graph_4,240,4,2.000589438386725,955,249,637,1841,0.008335789326611354
240_high_updated_link_graph_4,240,5,1.0471152349868864,913,267,661,1841,0.004362980145778694
240_high_updated_link_graph_4,240,6,2.444175453482024,1171,203,467,1841,0.010184064389508434
240_high_updated_link_graph_4,240,7,1.4971799382302173,834,224,783,1841,0.006238249742625906
240_high_updated_link_graph_4,240,8,1.6270113612732897,1074,223,544,1841,0.006779214005305374
240_high_updated_link_graph_4,240,9,1.2696974349318408,667,387,787,1841,0.00529040597888267
240_high_updated_link_graph_4,240,10,0.1871377769387665,341,1110,390,1841,0.0007797407372448603
240_high_updated_link_graph_4,240,11,0.8735623758120549,763,285,793,1841,0.0036398432325502285
240_high_updated_link_graph_4,240,12,0.3749519702273369,355,1178,308,1841,0.0015622998759472371
240_high_updated_link_graph_4,240,13,0.5916347563738746,636,408,797,1841,0.0024651448182244776
240_high_updated_link_graph_4,240,14,0.9976391981684168,644,532,665,1841,0.0041568299923684035
240_high_updated_link_graph_4,240,15,1.1670560880853458,743,330,768,1841,0.004862733700355607
240_high_updated_link_graph_4,240,16,0.59252756694313,376,788,677,1841,0.0024688648622630417
240_high_updated_link_graph_4,240,17,1.1966873216503795,916,196,729,1841,0.004986197173543248
240_high_updated_link_graph_4,240,18,0.8682939707583447,615,406,820,1841,0.0036178915448264364
240_high_updated_link_graph_4,240,19,1.6435218174747297,988,236,617,1841,0.0068480075728113736
240_high_updated_link_graph_4,240,20,1.6819042249405742,1017,211,613,1841,0.007007934270585726
