Comparison_File,Links_Inserted_k,run_id,mu_r,u_r,d_r,n_r,total_pages,Per_Run_Authority_Yield
240_folder_updated_link_graph_2,240,1,1.5034170234539173,1189,411,241,1841,0.006264237597724655
240_folder_updated_link_graph_2,240,2,1.3415935676789699,1088,460,293,1841,0.0055899731986623746
240_folder_updated_link_graph_2,240,3,0.8636648995907837,471,1165,205,1841,0.0035986037482949322
240_folder_updated_link_graph_2,240,4,1.6650895317941616,877,666,298,1841,0.00693787304914234
240_folder_updated_link_graph_2,240,5,0.6646406349881466,539,1026,276,1841,0.0027693359791172776
240_folder_updated_link_graph_2,240,6,1.3646841690015075,1143,438,260,1841,0.0056861840375062814
240_folder_updated_link_graph_2,240,7,1.0025843317228222,761,507,573,1841,0.004177434715511759
240_folder_updated_link_graph_2,240,8,0.8926452474995222,654,639,548,1841,0.003719355197914676
240_folder_updated_link_graph_2,240,9,0.7182023966630304,393,1234,214,1841,0.00299250998609596
240_folder_updated_link_graph_2,240,10,0.027745604236719144,240,1547,54,1841,0.0001156066843196631
240_folder_updated_link_graph_2,240,11,0.34290075189370306,355,1295,191,1841,0.0014287531328904294
240_folder_updated_link_graph_2,240,12,-0.08086050133236364,261,1513,67,1841,-0.00033691875555151514
240_folder_updated_link_graph_2,240,13,0.2927233008507854,385,1249,207,1841,0.0012196804202116059
240_folder_updated_link_graph_2,240,14,0.7751112316856821,446,1190,205,1841,0.0032296301320236752
240_folder_updated_link_graph_2,240,15,0.48919587793796815,402,1225,214,1841,0.002038316158074867
240_folder_updated_link_graph_2,240,16,0.2593205802389522,324,1379,138,1841,0.001080502417662301
240_folder_updated_link_graph_2,240,17,0.8219363629961836,1140,428,273,1841,0.0034247348458174313
240_folder_updated_link_graph_2,240,18,0.5689748853219536,412,1204,225,1841,0.0023707286888414733
240_folder_updated_link_graph_2,240,19,1.3546310106774722,510,1089,242,1841,0.0056442958778228
240_folder_updated_link_graph_2,240,20,1.102877221172249,1107,449,285,1841,0.0045953217548843715
240_folder_updated_link_graph_2,240,21,0.8274472464268949,398,1062,381,1841,0.0034476968601120624
240_folder_updated_link_graph_2,240,22,1.2941532990503781,594,984,263,1841,0.005392305412709909
240_folder_updated_link_graph_2,240,23,0.508536682322004,339,1296,206,1841,0.00211890284300835
240_folder_updated_link_graph_2,240,24,1.2345736850962303,493,1129,219,1841,0.0051440570212342935
240_folder_updated_link_graph_2,240,25,0.36390162368774026,396,1273,172,1841,0.0015162567653655844
240_folder_updated_link_graph_2,240,26,1.3667567804378202,1181,382,278,1841,0.005694819918490917
240_folder_updated_link_graph_2,240,27,0.7558024558991487,417,1249,175,1841,0.0031491768995797866
240_folder_updated_link_graph_2,240,28,0.5441940076140773,468,1075,298,1841,0.002267475031725322
240_folder_updated_link_graph_2,240,29,0.3080648666808787,267,1474,100,1841,0.0012836036111703278
240_folder_updated_link_graph_2,240,30,1.1830657095731043,587,736,518,1841,0.004929440456554602
240_folder_updated_link_graph_2,240,31,0.7691334043372782,459,1153,229,1841,0.0032047225180719925
240_folder_updated_link_graph_2,240,32,0.21257787712784476,371,1280,190,1841,0.0008857411546993532
240_folder_updated_link_graph_2,240,33,0.48022287767724237,407,1287,147,1841,0.00200092865698851
240_folder_updated_link_graph_2,240,34,0.23702190802858894,416,1197,228,1841,0.000987591283452454
240_folder_updated_link_graph_2,240,35,0.9917953965137722,1073,406,362,1841,0.004132480818807385
240_folder_updated_link_graph_2,240,36,0.14980483116288298,394,1264,183,1841,0.0006241867965120125
240_folder_updated_link_graph_2,240,37,1.5197658778419116,1354,267,220,1841,0.006332357824341299
240_folder_updated_link_graph_2,240,38,0.707641971484032,543,1043,255,1841,0.0029485082145168
240_folder_updated_link_graph_2,240,39,0.7939334567413927,844,716,281,1841,0.003308056069755803
240_folder_updated_link_graph_2,240,40,1.3927648966698714,1069,472,300,1841,0.005803187069457798
240_folder_updated_link_graph_2,240,41,0.6370229788975041,567,642,632,1841,0.002654262412072934
240_folder_updated_link_graph_2,240,42,0.6498506767577618,435,1229,177,1841,0.0027077111531573408
240_folder_updated_link_graph_2,240,43,0.29532702566802577,382,1294,165,1841,0.001230529273616774
240_folder_updated_link_graph_2,240,44,0.9402406052597876,482,1136,223,1841,0.003917669188582449
240_folder_updated_link_graph_2,240,45,1.156487998566479,557,1012,272,1841,0.004818699994026996
240_folder_updated_link_graph_2,240,46,1.0549315993061639,719,809,313,1841,0.00439554833044235
240_folder_updated_link_graph_2,240,47,1.1250318038491312,567,969,305,1841,0.004687632516038046
240_folder_updated_link_graph_2,240,48,1.1988540467540354,607,953,281,1841,0.004995225194808481
240_folder_updated_link_graph_2,240,49,0.16391250644742406,383,1324,134,1841,0.0006829687768642669
240_folder_updated_link_graph_2,240,50,1.2673410360450705,868,454,519,1841,0.005280587650187794
240_folder_updated_link_graph_2,240,51,0.342369555316857,373,1334,134,1841,0.0014265398138202374
240_folder_updated_link_graph_2,240,52,0.9437155520799275,959,549,333,1841,0.003932148133666364
240_folder_updated_link_graph_2,240,53,0.5115382398878725,352,1353,136,1841,0.0021314093328661356
240_folder_updated_link_graph_2,240,54,1.0170131509836244,730,601,510,1841,0.0042375547957651015
240_folder_updated_link_graph_2,240,55,0.19918634408382585,309,1443,89,1841,0.0008299431003492743
240_folder_updated_link_graph_2,240,56,1.0511197909983339,535,1062,244,1841,0.004379665795826391
240_folder_updated_link_graph_2,240,57,0.6208607468546288,442,1219,180,1841,0.002586919778560953
240_folder_updated_link_graph_2,240,58,0.729434428552799,504,989,348,1841,0.003039310118969996
240_folder_updated_link_graph_2,240,59,0.7820964399398804,398,1009,434,1841,0.0032587351664161686
240_folder_updated_link_graph_2,240,60,0.6575918394721711,389,1247,205,1841,0.002739965997800713
240_folder_updated_link_graph_2,240,61,1.3802783906978926,976,556,309,1841,0.005751159961241219
240_folder_updated_link_graph_2,240,62,1.5537745900262099,1181,403,257,1841,0.006474060791775874
240_folder_updated_link_graph_2,240,63,1.550298766751489,1309,320,212,1841,0.00645957819479787
240_folder_updated_link_graph_2,240,64,1.1058511422826856,1211,356,274,1841,0.004607713092844523
240_folder_updated_link_graph_2,240,65,1.4124982715879775,661,866,314,1841,0.005885409464949906
240_folder_updated_link_graph_2,240,66,0.637486402934375,535,1058,248,1841,0.0026561933455598956
240_folder_updated_link_graph_2,240,67,0.5667437119214933,316,1322,203,1841,0.002361432133006222
240_folder_updated_link_graph_2,240,68,1.1336187143947125,1161,401,279,1841,0.004723411309977969
240_folder_updated_link_graph_2,240,69,0.9421579723240239,877,612,352,1841,0.003925658218016766
240_folder_updated_link_graph_2,240,70,0.19791521422041317,341,1300,200,1841,0.0008246467259183882
240_folder_updated_link_graph_2,240,71,1.0803934103565702,693,854,294,1841,0.004501639209819042
240_folder_updated_link_graph_2,240,72,1.27075950385613,1028,498,315,1841,0.005294831266067208
240_folder_updated_link_graph_2,240,73,0.8842684208460899,670,966,205,1841,0.0036844517535253745
240_folder_updated_link_graph_2,240,74,1.1337640036651242,860,707,274,1841,0.0047240166819380175
240_folder_updated_link_graph_2,240,75,1.2590951510875623,499,1131,211,1841,0.005246229796198177
240_folder_updated_link_graph_2,240,76,0.8604846817104869,436,1123,282,1841,0.003585352840460362
240_folder_updated_link_graph_2,240,77,1.6298870170326665,1291,309,241,1841,0.006791195904302777
240_folder_updated_link_graph_2,240,78,0.5306497066408883,671,854,316,1841,0.0022110404443370347
240_folder_updated_link_graph_2,240,79,0.7950250667950645,473,1127,241,1841,0.003312604444979435
240_folder_updated_link_graph_2,240,80,1.6249110735901302,1163,397,281,1841,0.006770462806625543
240_folder_updated_link_graph_2,240,81,0.2537569353919112,432,1216,193,1841,0.0010573205641329633
240_folder_updated_link_graph_2,240,82,0.31537569595836984,391,1290,160,1841,0.001314065399826541
240_folder_updated_link_graph_2,240,83,0.9452049033608664,378,1276,187,1841,0.00393835376400361
240_folder_updated_link_graph_2,240,84,0.703053934910349,533,1013,295,1841,0.0029293913954597873
240_folder_updated_link_graph_2,240,85,1.6224358722938388,1267,355,219,1841,0.006760149467890995
240_folder_updated_link_graph_2,240,86,0.5500456184454622,371,1259,211,1841,0.002291856743522759
