Comparison_File,Links_Inserted_k,run_id,mu_r,u_r,d_r,n_r,total_pages,Per_Run_Authority_Yield
240_random_updated_link_graph_1,240,1,3.4062496693855002,750,988,103,1841,0.014192706955772917
240_random_updated_link_graph_1,240,2,3.201042754123998,762,944,135,1841,0.013337678142183325
240_random_updated_link_graph_1,240,3,2.921378308923378,594,1202,45,1841,0.012172409620514075
240_random_updated_link_graph_1,240,4,3.733555311702752,694,1056,91,1841,0.015556480465428133
240_random_updated_link_graph_1,240,5,2.508166204634023,654,1115,72,1841,0.01045069251930843
240_random_updated_link_graph_1,240,6,3.420287332111539,718,1008,115,1841,0.014251197217131412
240_random_updated_link_graph_1,240,7,3.0458451177462105,642,1103,96,1841,0.012691021323942543
240_random_updated_link_graph_1,240,8,2.5459108548386995,606,1169,66,1841,0.010607961895161248
240_random_updated_link_graph_1,240,9,2.6516351247611945,565,1238,38,1841,0.011048479686504976
240_random_updated_link_graph_1,240,10,1.9356331575054624,299,1531,11,1841,0.00806513815627276
240_random_updated_link_graph_1,240,11,2.3106770387017392,615,1164,62,1841,0.00962782099459058
240_random_updated_link_graph_1,240,12,1.6589717023107102,528,1285,28,1841,0.006912382092961292
240_random_updated_link_graph_1,240,13,2.3371350417469494,539,1253,49,1841,0.009738062673945622
240_random_updated_link_graph_1,240,14,2.6624385366733523,617,1150,74,1841,0.011093493902805635
240_random_updated_link_graph_1,240,15,2.481348225859158,579,1192,70,1841,0.010338950941079826
240_random_updated_link_graph_1,240,16,2.086076246427916,525,1279,37,1841,0.008691984360116317
240_random_updated_link_graph_1,240,17,2.748038722771549,712,1019,110,1841,0.011450161344881454
240_random_updated_link_graph_1,240,18,2.4418350503285695,582,1201,58,1841,0.010174312709702373
240_random_updated_link_graph_1,240,19,3.1212736032283908,625,1155,61,1841,0.013005306680118294
240_random_updated_link_graph_1,240,20,2.9426022440981403,820,832,189,1841,0.012260842683742251
240_random_updated_link_graph_1,240,21,2.7971610427156186,600,1195,46,1841,0.011654837677981745
240_random_updated_link_graph_1,240,22,3.182197347778677,657,1101,83,1841,0.013259155615744487
