Comparison_File,Links_Inserted_k,run_id,mu_r,u_r,d_r,n_r,total_pages,Per_Run_Authority_Yield
240_high_updated_link_graph_9,240,1,2.0374086361128874,919,480,442,1841,0.008489202650470365
240_high_updated_link_graph_9,240,2,2.55085263484166,1125,291,425,1841,0.010628552645173584
240_high_updated_link_graph_9,240,3,1.8669431188215597,551,982,308,1841,0.007778929661756499
240_high_updated_link_graph_9,240,4,3.2776693331331863,1203,327,311,1841,0.013656955554721609
240_high_updated_link_graph_9,240,5,1.775017696048703,752,605,484,1841,0.007395907066869596
240_high_updated_link_graph_9,240,6,1.5152329179633628,672,710,459,1841,0.006313470491514012
240_high_updated_link_graph_9,240,7,2.8285606148711966,1008,340,493,1841,0.011785669228629985
240_high_updated_link_graph_9,240,8,2.254555421588146,1103,336,402,1841,0.009393980923283942
240_high_updated_link_graph_9,240,9,2.3612376131300348,1010,350,481,1841,0.009838490054708477
240_high_updated_link_graph_9,240,10,2.101730458688575,865,488,488,1841,0.00875721024453573
240_high_updated_link_graph_9,240,11,1.2549358459796358,1041,424,376,1841,0.0052288993582484825
240_high_updated_link_graph_9,240,12,3.765436488647905,1291,275,275,1841,0.015689318702699604
240_high_updated_link_graph_9,240,13,2.605985289201047,1003,416,422,1841,0.010858272038337696
240_high_updated_link_graph_9,240,14,2.730348134424349,679,773,389,1841,0.011376450560101455
240_high_updated_link_graph_9,240,15,3.2225654707180973,959,452,430,1841,0.013427356127992071
240_high_updated_link_graph_9,240,16,2.212547275551115,787,495,559,1841,0.009218946981462979
240_high_updated_link_graph_9,240,17,2.575537093569868,776,679,386,1841,0.010731404556541117
240_high_updated_link_graph_9,240,18,2.610206879782921,913,467,461,1841,0.010875861999095505
240_high_updated_link_graph_9,240,19,2.4074515271877397,1068,381,392,1841,0.010031048029948916
240_high_updated_link_graph_9,240,20,1.5096131595021496,799,560,482,1841,0.006290054831258956
240_high_updated_link_graph_9,240,21,1.8085913496425499,734,586,521,1841,0.007535797290177291
240_high_updated_link_graph_9,240,22,2.153605168008881,642,694,505,1841,0.00897335486670367
240_high_updated_link_graph_9,240,23,3.2835282038071236,1141,374,326,1841,0.013681367515863015
240_high_updated_link_graph_9,240,24,2.68147504869024,978,358,505,1841,0.011172812702876001
240_high_updated_link_graph_9,240,25,2.2594167712778264,893,486,462,1841,0.009414236546990943
240_high_updated_link_graph_9,240,26,2.1943205050754067,801,559,481,1841,0.00914300210448086
240_high_updated_link_graph_9,240,27,3.6351113043977796,1207,348,286,1841,0.015146297101657415
240_high_updated_link_graph_9,240,28,2.7743361272467655,923,470,448,1841,0.011559733863528189
240_high_updated_link_graph_9,240,29,1.9741119796263467,802,570,469,1841,0.008225466581776444
240_high_updated_link_graph_9,240,30,2.331648466079912,958,423,460,1841,0.009715201941999633
240_high_updated_link_graph_9,240,31,2.060047640826479,920,457,464,1841,0.008583531836776995
240_high_updated_link_graph_9,240,32,3.153085331807504,791,577,473,1841,0.013137855549197934
240_high_updated_link_graph_9,240,33,1.6094161535705673,963,412,466,1841,0.006705900639877364
240_high_updated_link_graph_9,240,34,2.1540461716271126,962,387,492,1841,0.008975192381779636
240_high_updated_link_graph_9,240,35,2.492541199717535,1135,300,406,1841,0.010385588332156396
240_high_updated_link_graph_9,240,36,2.1668431789974933,758,747,336,1841,0.009028513245822888
240_high_updated_link_graph_9,240,37,1.6847502969375951,785,458,598,1841,0.007019792903906646
240_high_updated_link_graph_9,240,38,3.38614480613791,924,492,425,1841,0.014108936692241291
240_high_updated_link_graph_9,240,39,2.8072493748603207,1020,443,378,1841,0.011696872395251336
240_high_updated_link_graph_9,240,40,3.168040426001798,1184,303,354,1841,0.013200168441674157
240_high_updated_link_graph_9,240,41,2.812856277093832,1026,358,457,1841,0.011720234487890967
240_high_updated_link_graph_9,240,42,1.6565003944600971,918,377,546,1841,0.006902084976917072
240_high_updated_link_graph_9,240,43,1.743226937807523,965,431,445,1841,0.007263445574198012
240_high_updated_link_graph_9,240,44,3.043715282945042,1095,337,409,1841,0.012682147012271007
240_high_updated_link_graph_9,240,45,1.9322212547971724,701,716,424,1841,0.008050921894988218
240_high_updated_link_graph_9,240,46,2.7551624431133113,866,432,543,1841,0.01147984351297213
240_high_updated_link_graph_9,240,47,1.6288975741291754,509,901,431,1841,0.006787073225538231
240_high_updated_link_graph_9,240,48,0.7753133978582443,456,1143,242,1841,0.003230472491076018
240_high_updated_link_graph_9,240,49,0.8646443906060216,680,631,530,1841,0.0036026849608584233
240_high_updated_link_graph_9,240,50,2.826679595857159,774,675,392,1841,0.01177783164940483
240_high_updated_link_graph_9,240,51,1.510673612437569,543,1022,276,1841,0.006294473385156538
240_high_updated_link_graph_9,240,52,3.5822147974972,1236,298,307,1841,0.014925894989571666
240_high_updated_link_graph_9,240,53,0.9927183506253072,525,913,403,1841,0.00413632646093878
240_high_updated_link_graph_9,240,54,1.2884523969229553,566,754,521,1841,0.005368551653845647
240_high_updated_link_graph_9,240,55,1.18433285819074,458,1115,268,1841,0.0049347202424614165
240_high_updated_link_graph_9,240,56,2.4603568946229193,971,468,402,1841,0.01025148706092883
240_high_updated_link_graph_9,240,57,1.5277862983278936,519,996,326,1841,0.00636577624303289
240_high_updated_link_graph_9,240,58,1.5021973552390429,866,496,479,1841,0.006259155646829345
240_high_updated_link_graph_9,240,59,3.0149241165582326,1137,337,367,1841,0.012562183818992635
240_high_updated_link_graph_9,240,60,1.608629908857974,474,1011,356,1841,0.0067026246202415585
240_high_updated_link_graph_9,240,61,2.216894286548629,787,486,568,1841,0.009237059527285955
240_high_updated_link_graph_9,240,62,3.3153069254390553,998,435,408,1841,0.013813778855996063
240_high_updated_link_graph_9,240,63,1.9238717072004572,684,582,575,1841,0.008016132113335237
240_high_updated_link_graph_9,240,64,2.7203469845106056,1145,348,348,1841,0.011334779102127523
240_high_updated_link_graph_9,240,65,2.140281893637346,634,856,351,1841,0.00891784122348894
240_high_updated_link_graph_9,240,66,1.4342093573687318,528,945,368,1841,0.005975872322369716
240_high_updated_link_graph_9,240,67,2.623524463551723,1099,303,439,1841,0.010931351931465513
240_high_updated_link_graph_9,240,68,2.9217017703603076,643,890,308,1841,0.012173757376501282
240_high_updated_link_graph_9,240,69,2.537685459694665,1206,254,381,1841,0.010573689415394438
240_high_updated_link_graph_9,240,70,1.8746448611703714,558,848,435,1841,0.007811020254876548
240_high_updated_link_graph_9,240,71,3.1685538001680276,1267,288,286,1841,0.013202307500700115
240_high_updated_link_graph_9,240,72,2.583827760216243,806,679,356,1841,0.010765949000901014
240_high_updated_link_graph_9,240,73,2.8010313109893783,1011,430,400,1841,0.011670963795789076
240_high_updated_link_graph_9,240,74,2.657040178092651,1020,403,418,1841,0.011071000742052714
240_high_updated_link_graph_9,240,75,2.6395511732033827,871,528,442,1841,0.010998129888347427
240_high_updated_link_graph_9,240,76,2.5187517202434972,870,460,511,1841,0.010494798834347905
240_high_updated_link_graph_9,240,77,2.500765122952388,927,403,511,1841,0.010419854678968284
240_high_updated_link_graph_9,240,78,2.8699134601357223,815,610,416,1841,0.01195797275056551
240_high_updated_link_graph_9,240,79,3.329747533845982,932,453,456,1841,0.013873948057691592
240_high_updated_link_graph_9,240,80,3.760786420132195,1397,260,184,1841,0.01566994341721748
240_high_updated_link_graph_9,240,81,1.8636181962411182,916,458,467,1841,0.007765075817671326
240_high_updated_link_graph_9,240,82,1.711282513725116,525,1015,301,1841,0.007130343807187983
240_high_updated_link_graph_9,240,83,1.3631171481491429,810,535,496,1841,0.005679654783954762
240_high_updated_link_graph_9,240,84,2.069415925939559,738,663,440,1841,0.008622566358081497
240_high_updated_link_graph_9,240,85,3.127861729314237,1296,234,311,1841,0.013032757205475986
