Comparison,Range,Links_Inserted_k,Mean_Delta_%,Std_Delta_%,Authority_Yield_AY,Authority_Volatility_AV,Down_Up_Ratio_DUR,Avg_Pages_Up,Avg_Pages_Down,Avg_Pages_Neutral
240_low_updated_link_graph_1,Range_35-65,240,5.028512229799957,0.29253527085745357,0.020952134290833153,0.0012188969619060565,4.284635718212336,341.988,1465.294,33.718
240_low_updated_link_graph_2,Range_35-65,240,0.5035676160836836,0.2839759679540273,0.0020981984003486816,0.001183233199808447,2.43684623640412,499.416,1217.0,124.584
