Comparison,Range,Links_Inserted_k,Mean_Delta_%,Std_Delta_%,Authority_Yield_AY,Authority_Volatility_AV,Down_Up_Ratio_DUR,Avg_Pages_Up,Avg_Pages_Down,Avg_Pages_Neutral
240_folder_updated_link_graph_1,Range_65-95,240,1.150442481674389,0.29052065095697577,0.004793510340309954,0.0012105027123207324,1.6830628604307514,611.768,1029.644,199.588
240_folder_updated_link_graph_2,Range_65-95,240,0.7494928688434659,0.28361998114003434,0.003122886953514441,0.0011817499214168098,1.6378328579969226,612.198,1002.678,226.124
