Comparison,Range,Links_Inserted_k,Mean_Delta_%,Std_Delta_%,Authority_Yield_AY,Authority_Volatility_AV,Down_Up_Ratio_DUR,Avg_Pages_Up,Avg_Pages_Down,Avg_Pages_Neutral
240_random_updated_link_graph_1,Range_5-35,240,2.0953277108764645,0.2881851435569717,0.008730532128651936,0.0012007714314873823,2.780643016371642,469.226,1304.75,67.024
240_random_updated_link_graph_2,Range_5-35,239,0.8395415127084117,0.28533637452102517,0.003512725994595865,0.0011938760440210257,2.975448656219907,456.92,1359.542,24.538
