Comparison,Range,Links_Inserted_k,Mean_Delta_%,Std_Delta_%,Authority_Yield_AY,Authority_Volatility_AV,Down_Up_Ratio_DUR,Avg_Pages_Up,Avg_Pages_Down,Avg_Pages_Neutral
240_high_updated_link_graph_1,Range_65-95,240,0.7544130624508276,0.28425061205839547,0.0031433877602117816,0.0011843775502433144,1.5205093722399514,649.898,988.176,202.926
240_high_updated_link_graph_2,Range_65-95,240,0.4184206029710568,0.28339611216118676,0.00174341917904607,0.0011808171340049447,1.7654503482909447,592.608,1046.22,202.172
