Comparison,Range,Links_Inserted_k,Mean_Delta_%,Std_Delta_%,Authority_Yield_AY,Authority_Volatility_AV,Down_Up_Ratio_DUR,Avg_Pages_Up,Avg_Pages_Down,Avg_Pages_Neutral
240_high_updated_link_graph_1,Range_35-65,240,0.608480249187798,0.284116789321484,0.0025353343716158247,0.0011838199555061833,1.7247592060270016,587.224,1012.82,240.956
240_high_updated_link_graph_2,Range_35-65,240,0.2727610206835146,0.2832530567188827,0.0011365042528479776,0.0011802210696620111,2.119291929658495,515.542,1092.584,232.874
