Comparison,Range,Links_Inserted_k,Mean_Delta_%,Std_Delta_%,Authority_Yield_AY,Authority_Volatility_AV,Down_Up_Ratio_DUR,Avg_Pages_Up,Avg_Pages_Down,Avg_Pages_Neutral
240_random_updated_link_graph_1,Range_35-65,240,2.244484056077431,0.28933169984807255,0.00935201690032263,0.001205548749366969,2.421925481719081,516.276,1250.382,74.342
240_random_updated_link_graph_2,Range_35-65,239,0.9932283917033584,0.28640615809917663,0.004155767329302755,0.0011983521259379775,2.6289901352343437,498.542,1310.662,31.796
