Comparison_File,Links_Inserted_k,run_id,mu_r,u_r,d_r,n_r,total_pages,Per_Run_Authority_Yield
240_mixed_updated_link_graph_2,240,1,0.35218350988043823,890,516,435,1841,0.0014674312911684927
240_mixed_updated_link_graph_2,240,2,0.5587864495288066,491,949,401,1841,0.0023282768730366944
240_mixed_updated_link_graph_2,240,3,0.499341028971941,601,907,333,1841,0.0020805876207164206
240_mixed_updated_link_graph_2,240,4,0.6710407588955095,913,561,367,1841,0.002796003162064623
240_mixed_updated_link_graph_2,240,5,0.5207559726279913,747,734,360,1841,0.0021698165526166306
240_mixed_updated_link_graph_2,240,6,0.25885694568169465,341,1148,352,1841,0.001078570607007061
240_mixed_updated_link_graph_2,240,7,0.8627795815260636,1372,223,246,1841,0.003594914923025265
240_mixed_updated_link_graph_2,240,8,0.22425208502626162,414,1104,323,1841,0.0009343836876094234
240_mixed_updated_link_graph_2,240,9,0.6653149152112372,645,801,395,1841,0.0027721454800468215
240_mixed_updated_link_graph_2,240,10,-0.24835632011818778,247,1345,249,1841,-0.001034818000492449
240_mixed_updated_link_graph_2,240,11,-0.030380498217604524,469,1019,353,1841,-0.00012658540924001885
240_mixed_updated_link_graph_2,240,12,0.5353464414378993,960,533,348,1841,0.002230610172657914
240_mixed_updated_link_graph_2,240,13,0.26825019998835914,515,994,332,1841,0.001117709166618163
240_mixed_updated_link_graph_2,240,14,0.6288863181718125,986,464,391,1841,0.002620359659049219
240_mixed_updated_link_graph_2,240,15,0.419102706052712,440,993,408,1841,0.0017462612752196334
240_mixed_updated_link_graph_2,240,16,0.3523290784837813,458,1079,304,1841,0.0014680378270157555
240_mixed_updated_link_graph_2,240,17,0.3596137443282686,889,485,467,1841,0.0014983906013677857
240_mixed_updated_link_graph_2,240,18,0.7596582272955189,920,519,402,1841,0.0031652426137313287
240_mixed_updated_link_graph_2,240,19,0.07957229768166044,359,1119,363,1841,0.0003315512403402518
240_mixed_updated_link_graph_2,240,20,0.5938265798710594,1158,334,349,1841,0.002474277416129414
240_mixed_updated_link_graph_2,240,21,0.17921269221506278,347,1156,338,1841,0.0007467195508960949
240_mixed_updated_link_graph_2,240,22,0.41950710273474073,675,815,351,1841,0.001747946261394753
240_mixed_updated_link_graph_2,240,23,0.6851177651081446,993,457,391,1841,0.002854657354617269
240_mixed_updated_link_graph_2,240,24,0.5093918239101339,831,621,389,1841,0.0021224659329588916
240_mixed_updated_link_graph_2,240,25,0.3908813048822567,732,726,383,1841,0.0016286721036760695
240_mixed_updated_link_graph_2,240,26,0.46481879061303355,586,872,383,1841,0.0019367449608876399
240_mixed_updated_link_graph_2,240,27,0.6276170997009147,1086,432,323,1841,0.0026150712487538114
240_mixed_updated_link_graph_2,240,28,0.3954049093360756,603,830,408,1841,0.0016475204555669817
240_mixed_updated_link_graph_2,240,29,0.2389595247255994,666,753,422,1841,0.000995664686356664
240_mixed_updated_link_graph_2,240,30,0.14283326388656642,516,999,326,1841,0.0005951385995273601
240_mixed_updated_link_graph_2,240,31,0.4239447232713676,647,857,337,1841,0.0017664363469640316
240_mixed_updated_link_graph_2,240,32,0.3594726271736932,550,974,317,1841,0.0014978026132237217
240_mixed_updated_link_graph_2,240,33,0.2295336969658202,418,1122,301,1841,0.0009563904040242509
240_mixed_updated_link_graph_2,240,34,0.5469061993632721,539,924,378,1841,0.0022787758306803004
240_mixed_updated_link_graph_2,240,35,0.9043437821412894,1201,323,317,1841,0.0037680990922553726
240_mixed_updated_link_graph_2,240,36,0.3936853107134975,547,870,424,1841,0.0016403554613062395
240_mixed_updated_link_graph_2,240,37,0.11970463463545424,463,1031,347,1841,0.0004987693109810593
240_mixed_updated_link_graph_2,240,38,0.394474375419461,782,708,351,1841,0.0016436432309144208
240_mixed_updated_link_graph_2,240,39,0.5565547986543345,1005,456,380,1841,0.002318978327726394
240_mixed_updated_link_graph_2,240,40,0.763510285788769,1154,379,308,1841,0.003181292857453204
240_mixed_updated_link_graph_2,240,41,0.8408409313795688,1020,464,357,1841,0.0035035038807482034
240_mixed_updated_link_graph_2,240,42,0.1763617099648936,357,1153,331,1841,0.0007348404581870566
240_mixed_updated_link_graph_2,240,43,0.10179171468433063,445,1005,391,1841,0.00042413214451804426
240_mixed_updated_link_graph_2,240,44,0.6644397754992167,693,748,400,1841,0.00276849906458007
240_mixed_updated_link_graph_2,240,45,0.38904320659510017,346,1259,236,1841,0.0016210133608129174
240_mixed_updated_link_graph_2,240,46,0.750917142577942,766,619,456,1841,0.0031288214274080915
240_mixed_updated_link_graph_2,240,47,0.19257950960264875,467,1086,288,1841,0.0008024146233443698
240_mixed_updated_link_graph_2,240,48,-0.16657053448597925,297,1369,175,1841,-0.0006940438936915802
240_mixed_updated_link_graph_2,240,49,-0.12944434095835736,377,1189,275,1841,-0.0005393514206598223
