Comparison_File,Links_Inserted_k,run_id,mu_r,u_r,d_r,n_r,total_pages,Per_Run_Authority_Yield
240_mixed_updated_link_graph_1,240,1,2.5122769111681276,352,1355,134,1841,0.010467820463200531
240_mixed_updated_link_graph_1,240,2,2.6048018748248074,367,1324,150,1841,0.010853341145103364
240_mixed_updated_link_graph_1,240,3,2.708837572248679,391,1291,159,1841,0.01128682321770283
240_mixed_updated_link_graph_1,240,4,2.7858959147878894,428,1106,307,1841,0.01160789964494954
240_mixed_updated_link_graph_1,240,5,2.665272293738083,403,1310,128,1841,0.01110530122390868
240_mixed_updated_link_graph_1,240,6,2.3547726188230764,274,1481,86,1841,0.009811552578429484
240_mixed_updated_link_graph_1,240,7,3.136406274129457,615,1013,213,1841,0.013068359475539405
240_mixed_updated_link_graph_1,240,8,2.3876996309253404,287,1466,88,1841,0.009948748462188918
240_mixed_updated_link_graph_1,240,9,2.6976108185785,395,1307,139,1841,0.011240045077410417
240_mixed_updated_link_graph_1,240,10,1.8817710710001,254,1566,21,1841,0.007840712795833751
240_mixed_updated_link_graph_1,240,11,2.110580231282571,266,1546,29,1841,0.008794084297010712
240_mixed_updated_link_graph_1,240,12,2.6186333861718962,408,1264,169,1841,0.0109109724423829
240_mixed_updated_link_graph_1,240,13,2.417012056394084,319,1431,91,1841,0.010070883568308682
240_mixed_updated_link_graph_1,240,14,2.749169982153359,379,1316,146,1841,0.011454874925638995
240_mixed_updated_link_graph_1,240,15,2.4923056066660294,291,1485,65,1841,0.01038460669444179
240_mixed_updated_link_graph_1,240,16,2.4551500368411827,301,1434,106,1841,0.010229791820171594
240_mixed_updated_link_graph_1,240,17,2.5133330631156947,325,1398,118,1841,0.010472221096315395
240_mixed_updated_link_graph_1,240,18,2.7460083113375875,401,1149,291,1841,0.011441701297239948
240_mixed_updated_link_graph_1,240,19,2.231807975684531,258,1555,28,1841,0.009299199898685545
240_mixed_updated_link_graph_1,240,20,2.7525300766397223,600,1058,183,1841,0.011468875319332177
240_mixed_updated_link_graph_1,240,21,2.2951314410910344,279,1501,61,1841,0.009563047671212643
240_mixed_updated_link_graph_1,240,22,2.648551504138876,343,1357,141,1841,0.011035631267245317
240_mixed_updated_link_graph_1,240,23,2.8976202805331357,453,1037,351,1841,0.012073417835554733
240_mixed_updated_link_graph_1,240,24,2.6639428681898805,366,1361,114,1841,0.01109976195079117
240_mixed_updated_link_graph_1,240,25,2.5461231958412336,311,1415,115,1841,0.010608846649338474
240_mixed_updated_link_graph_1,240,26,2.58307486548005,344,1381,116,1841,0.010762811939500209
240_mixed_updated_link_graph_1,240,27,2.7363749029623397,406,1297,138,1841,0.011401562095676415
240_mixed_updated_link_graph_1,240,28,2.51215948456285,322,1410,109,1841,0.010467331185678542
240_mixed_updated_link_graph_1,240,29,2.3971219975288456,344,1409,88,1841,0.009988008323036857
240_mixed_updated_link_graph_1,240,30,2.2634575738295486,269,1507,65,1841,0.009431073224289786
240_mixed_updated_link_graph_1,240,31,2.5855244090936864,388,1308,145,1841,0.010773018371223693
240_mixed_updated_link_graph_1,240,32,2.4590967171214846,342,1413,86,1841,0.01024623632133952
240_mixed_updated_link_graph_1,240,33,2.184551601884066,276,1533,32,1841,0.009102298341183609
240_mixed_updated_link_graph_1,240,34,2.5621767413438987,386,1352,103,1841,0.010675736422266244
240_mixed_updated_link_graph_1,240,35,3.0748758952864357,606,1045,190,1841,0.012811982897026815
240_mixed_updated_link_graph_1,240,36,2.521282543201234,373,1341,127,1841,0.010505343930005141
240_mixed_updated_link_graph_1,240,37,2.4094901903503203,286,1456,99,1841,0.010039542459793
240_mixed_updated_link_graph_1,240,38,2.556262836338528,381,1356,104,1841,0.010651095151410533
240_mixed_updated_link_graph_1,240,39,2.7294647312817943,376,1348,117,1841,0.011372769713674144
240_mixed_updated_link_graph_1,240,40,2.946272589017842,402,1283,156,1841,0.012276135787574341
240_mixed_updated_link_graph_1,240,41,2.9656404743123574,404,1134,303,1841,0.012356835309634823
240_mixed_updated_link_graph_1,240,42,2.418932901742951,306,1453,82,1841,0.010078887090595628
240_mixed_updated_link_graph_1,240,43,2.3141803470043345,263,1507,71,1841,0.00964241811251806
240_mixed_updated_link_graph_1,240,44,2.753966464330759,383,1269,189,1841,0.01147486026804483
240_mixed_updated_link_graph_1,240,45,2.442206473600061,282,1514,45,1841,0.010175860306666921
240_mixed_updated_link_graph_1,240,46,2.847745675408283,355,1350,136,1841,0.011865606980867844
240_mixed_updated_link_graph_1,240,47,2.2584044721720034,309,1435,97,1841,0.009410018634050015
240_mixed_updated_link_graph_1,240,48,1.9951796463817832,267,1539,35,1841,0.008313248526590763
240_mixed_updated_link_graph_1,240,49,2.0493116741615345,280,1505,56,1841,0.008538798642339727
240_mixed_updated_link_graph_1,240,50,2.7924337364437846,363,1390,88,1841,0.01163514056851577
240_mixed_updated_link_graph_1,240,51,2.432309901387486,330,1417,94,1841,0.010134624589114525
240_mixed_updated_link_graph_1,240,52,3.0902605054819268,421,1245,175,1841,0.012876085439508028
240_mixed_updated_link_graph_1,240,53,1.9567661223391828,236,1590,15,1841,0.00815319217641326
240_mixed_updated_link_graph_1,240,54,2.0158640778360515,238,1589,14,1841,0.008399433657650215
240_mixed_updated_link_graph_1,240,55,2.1520490167658157,286,1507,48,1841,0.008966870903190899
240_mixed_updated_link_graph_1,240,56,2.671804290813626,343,1411,87,1841,0.011132517878390109
