Comparison_File,Links_Inserted_k,run_id,mu_r,u_r,d_r,n_r,total_pages,Per_Run_Authority_Yield
240_mixed_updated_link_graph_10,237,1,2.1064240391359785,841,554,446,1841,0.008887865144033665
240_mixed_updated_link_graph_10,237,2,2.6201685092476437,1060,323,458,1841,0.011055563330158833
240_mixed_updated_link_graph_10,237,3,1.939483892280873,558,1004,279,1841,0.008183476338737861
240_mixed_updated_link_graph_10,237,4,3.3519760051403837,1167,340,334,1841,0.014143358671478413
240_mixed_updated_link_graph_10,237,5,1.8452457051634827,584,837,420,1841,0.007785846857229885
240_mixed_updated_link_graph_10,237,6,1.5810090083025514,538,917,386,1841,0.006670924085664774
240_mixed_updated_link_graph_10,237,7,2.889539369266241,949,401,491,1841,0.0121921492374103
240_mixed_updated_link_graph_10,237,8,2.325920539984732,1073,354,414,1841,0.009814010717235156
240_mixed_updated_link_graph_10,237,9,2.4307508970915377,963,392,486,1841,0.010256332899120412
240_mixed_updated_link_graph_10,237,10,2.164151850675517,774,569,498,1841,0.009131442407913574
240_mixed_updated_link_graph_10,237,11,1.3264838406161885,946,458,437,1841,0.005596978230448053
240_mixed_updated_link_graph_10,237,12,3.7971481505792455,1259,280,302,1841,0.016021722154342808
240_mixed_updated_link_graph_10,237,13,2.67740165770888,937,459,445,1841,0.011297053408054345
240_mixed_updated_link_graph_10,237,14,2.7924188971285373,575,961,305,1841,0.011782358215732225
240_mixed_updated_link_graph_10,237,15,3.278400179574929,895,511,435,1841,0.013832912150105186
240_mixed_updated_link_graph_10,237,16,2.2843754123415847,576,735,530,1841,0.009638714820006687
240_mixed_updated_link_graph_10,237,17,2.6399629941970018,594,757,490,1841,0.01113908436370043
240_mixed_updated_link_graph_10,237,18,2.6775762785309385,848,536,457,1841,0.011297790204771892
240_mixed_updated_link_graph_10,237,19,2.4789219949409604,1029,433,379,1841,0.010459586476544137
240_mixed_updated_link_graph_10,237,20,1.5636748975516301,590,825,426,1841,0.00659778437785498
240_mixed_updated_link_graph_10,237,21,1.8707285631448864,530,825,486,1841,0.007893369464746357
240_mixed_updated_link_graph_10,237,22,2.2242548653816754,631,829,381,1841,0.009385041626083019
