Comparison_File,Links_Inserted_k,run_id,mu_r,u_r,d_r,n_r,total_pages,Per_Run_Authority_Yield
240_random_updated_link_graph_10,235,1,1.1478005946286611,1316,61,464,1841,0.004884257849483664
240_random_updated_link_graph_10,235,2,1.5985922333932627,1503,41,297,1841,0.00680252014209899
240_random_updated_link_graph_10,235,3,1.1430692224676047,1025,335,481,1841,0.0048641243509259776
240_random_updated_link_graph_10,235,4,2.051212135280763,1458,72,311,1841,0.00872856227779048
240_random_updated_link_graph_10,235,5,1.3397154629118193,726,379,736,1841,0.00570091686345455
240_random_updated_link_graph_10,235,6,0.6820596165382183,1084,73,684,1841,0.002902381346971142
240_random_updated_link_graph_10,235,7,1.8930318298233701,1513,13,315,1841,0.008055454594993065
240_random_updated_link_graph_10,235,8,0.7490874227088397,1083,272,486,1841,0.0031876060540801687
240_random_updated_link_graph_10,235,9,1.536500580951494,1218,300,323,1841,0.006538300344474442
240_random_updated_link_graph_10,235,10,-0.069481967427268,464,755,622,1841,-0.0002956679464990128
240_random_updated_link_graph_10,235,11,0.1458549106087207,398,887,556,1841,0.0006206591940796625
240_random_updated_link_graph_10,235,12,2.089082874060607,1515,54,272,1841,0.00888971435770471
240_random_updated_link_graph_10,235,13,1.1475870094446519,1142,142,557,1841,0.004883348976360221
240_random_updated_link_graph_10,235,14,1.5794529917575058,1093,127,621,1841,0.006721076560670237
240_random_updated_link_graph_10,235,15,0.7059414875405048,505,823,513,1841,0.003004006329959595
240_random_updated_link_graph_10,235,16,1.1442742700265438,1194,260,387,1841,0.00486925221287891
240_random_updated_link_graph_10,235,17,1.032198032925472,1176,39,626,1841,0.004392332055002009
240_random_updated_link_graph_10,235,18,2.1541722348673025,1325,117,399,1841,0.009166690361137457
240_random_updated_link_graph_10,235,19,0.5908717995287345,965,168,708,1841,0.002514348083100998
240_random_updated_link_graph_10,235,20,1.3605259485210275,1474,28,339,1841,0.005789472121366075
240_random_updated_link_graph_10,235,21,0.831329058194642,928,314,599,1841,0.003537570460402732
240_random_updated_link_graph_10,235,22,1.4151573435220903,1026,317,498,1841,0.006021946142647193
240_random_updated_link_graph_10,235,23,1.805411813946926,1291,241,309,1841,0.0076826034636039405
240_random_updated_link_graph_10,235,24,1.5319828160677698,1376,98,367,1841,0.006519075813054339
240_random_updated_link_graph_10,235,25,1.139148046754914,1177,111,553,1841,0.004847438496829421
240_random_updated_link_graph_10,235,26,1.0460515574264555,1237,63,541,1841,0.0044512832230913
240_random_updated_link_graph_10,235,27,1.894503820513636,1181,350,310,1841,0.008061718385164408
240_random_updated_link_graph_10,235,28,1.1785881370895444,1168,302,371,1841,0.005015268668466146
240_random_updated_link_graph_10,235,29,0.9123549226776495,1309,83,449,1841,0.003882361373096381
240_random_updated_link_graph_10,235,30,0.5050860259231197,532,584,725,1841,0.002149302237970722
240_random_updated_link_graph_10,235,31,1.2929402259419402,1171,281,389,1841,0.005501873301880597
240_random_updated_link_graph_10,235,32,1.6463705042481556,1363,97,381,1841,0.007005831932970875
240_random_updated_link_graph_10,235,33,0.6978862689983986,893,386,562,1841,0.0029697288042485046
240_random_updated_link_graph_10,235,34,1.3649077447171793,1069,321,451,1841,0.005808118062626295
240_random_updated_link_graph_10,235,35,1.8284673233265554,1462,14,365,1841,0.007780712014155555
240_random_updated_link_graph_10,235,36,1.3998176435054774,1128,146,567,1841,0.005956670823427564
240_random_updated_link_graph_10,235,37,0.6998613952925568,941,272,628,1841,0.002978133596989603
240_random_updated_link_graph_10,235,38,1.595909017625095,1164,298,379,1841,0.0067911022026599785
240_random_updated_link_graph_10,235,39,1.7699217610377906,1385,82,374,1841,0.007531581961862939
240_random_updated_link_graph_10,235,40,2.085332733836248,1446,46,349,1841,0.0088737563141968
240_random_updated_link_graph_10,235,41,1.8099013656709533,1426,47,368,1841,0.007701707939025333
240_random_updated_link_graph_10,235,42,0.9985119394501264,590,516,735,1841,0.004248986976383516
240_random_updated_link_graph_10,235,43,0.4956719828663103,948,303,590,1841,0.0021092424802821716
240_random_updated_link_graph_10,235,44,1.836356713991782,1485,42,314,1841,0.007814283889326732
240_random_updated_link_graph_10,235,45,0.8494565055306361,472,589,780,1841,0.0036147085341729198
