Comparison_File,Links_Inserted_k,run_id,mu_r,u_r,d_r,n_r,total_pages,Per_Run_Authority_Yield
240_high_updated_link_graph_1,240,1,1.2253760982259971,775,292,774,1841,0.0051057337426083215
240_high_updated_link_graph_1,240,2,1.6760057131812884,1148,177,516,1841,0.006983357138255369
240_high_updated_link_graph_1,240,3,1.2030067799438622,730,370,741,1841,0.005012528249766093
240_high_updated_link_graph_1,240,4,2.1242612969039567,1090,220,531,1841,0.00885108873709982
240_high_updated_link_graph_1,240,5,1.4035168393906958,518,638,685,1841,0.005847986830794566
240_high_updated_link_graph_1,240,6,0.7464108417290305,608,456,777,1841,0.0031100451738709602
240_high_updated_link_graph_1,240,7,1.9651316517448145,1070,174,597,1841,0.008188048548936728
240_high_updated_link_graph_1,240,8,0.8195429427784859,721,319,801,1841,0.003414762261577025
240_high_updated_link_graph_1,240,9,1.5984646726708198,1033,252,556,1841,0.006660269469461749
240_high_updated_link_graph_1,240,10,-0.007918705844884258,319,1053,469,1841,-3.299460768701774e-05
240_high_updated_link_graph_1,240,11,0.21127031810305108,334,1161,346,1841,0.0008802929920960461
240_high_updated_link_graph_1,240,12,2.1575461014607757,1272,155,414,1841,0.008989775422753232
240_high_updated_link_graph_1,240,13,1.2199161200955602,677,494,670,1841,0.005082983833731501
240_high_updated_link_graph_1,240,14,1.6474704984209494,688,498,655,1841,0.006864460410087289
240_high_updated_link_graph_1,240,15,0.7692344257960041,394,1017,430,1841,0.0032051434408166836
240_high_updated_link_graph_1,240,16,1.2115903066032823,857,254,730,1841,0.005048292944180343
240_high_updated_link_graph_1,240,17,1.1041146599845648,640,387,814,1841,0.004600477749935687
240_high_updated_link_graph_1,240,18,2.2268629940808573,860,345,636,1841,0.009278595808670239
240_high_updated_link_graph_1,240,19,0.663451945859546,525,651,665,1841,0.0027643831077481086
240_high_updated_link_graph_1,240,20,1.4330882350477014,1007,201,633,1841,0.005971200979365422
240_high_updated_link_graph_1,240,21,0.8971089700962617,676,494,671,1841,0.0037379540420677568
240_high_updated_link_graph_1,240,22,1.4752058933139656,742,332,767,1841,0.006146691222141523
240_high_updated_link_graph_1,240,23,1.8727521771577322,1186,169,486,1841,0.007803134071490551
240_high_updated_link_graph_1,240,24,1.6042851752131417,872,309,660,1841,0.00668452156338809
240_high_updated_link_graph_1,240,25,1.2061305181042135,691,453,697,1841,0.005025543825434223
240_high_updated_link_graph_1,240,26,1.1184308582525135,710,354,777,1841,0.0046601285760521395
240_high_updated_link_graph_1,240,27,1.9688686405255085,1044,304,493,1841,0.008203619335522952
240_high_updated_link_graph_1,240,28,1.2454267331560542,897,250,694,1841,0.005189278054816893
240_high_updated_link_graph_1,240,29,0.991641651617893,790,327,724,1841,0.004131840215074554
240_high_updated_link_graph_1,240,30,0.5765966286168508,327,1006,508,1841,0.0024024859525702117
240_high_updated_link_graph_1,240,31,1.3591216528118373,871,285,685,1841,0.005663006886715989
