Comparison_File,Links_Inserted_k,run_id,mu_r,u_r,d_r,n_r,total_pages,Per_Run_Authority_Yield
240_mixed_updated_link_graph_2,237,1,2.917974486455615,781,542,518,1841,0.012312128634833818
240_mixed_updated_link_graph_2,237,2,3.0370277022217054,981,507,353,1841,0.012814462878572597
240_mixed_updated_link_graph_2,237,3,1.8180904509587303,545,1034,262,1841,0.007671267725564263
240_mixed_updated_link_graph_2,237,4,3.2087712669100594,925,416,500,1841,0.013539119269662697
240_mixed_updated_link_graph_2,237,5,2.499260912216998,977,432,432,1841,0.010545404692898726
240_mixed_updated_link_graph_2,237,6,3.728699460757904,845,602,394,1841,0.015732909117121958
240_mixed_updated_link_graph_2,237,7,2.933339829958393,966,372,503,1841,0.01237696130784132
240_mixed_updated_link_graph_2,237,8,2.3490649676481197,918,497,426,1841,0.009911666530160842
240_mixed_updated_link_graph_2,237,9,2.537256427713125,549,987,305,1841,0.010705723323684073
240_mixed_updated_link_graph_2,237,10,1.133899843901529,475,1143,223,1841,0.004784387527010671
240_mixed_updated_link_graph_2,237,11,2.6255439051931684,1199,283,359,1841,0.011078244325709571
240_mixed_updated_link_graph_2,237,12,1.485121416644102,519,1126,196,1841,0.006266335091325325
240_mixed_updated_link_graph_2,237,13,2.077118859877367,508,1081,252,1841,0.00876421459863868
240_mixed_updated_link_graph_2,237,14,2.438536572123953,948,476,417,1841,0.010289183848624275
240_mixed_updated_link_graph_2,237,15,3.210468854458172,1069,365,407,1841,0.0135462820863214
240_mixed_updated_link_graph_2,237,16,2.568615639734109,890,525,426,1841,0.010838040673983583
240_mixed_updated_link_graph_2,237,17,3.0860421555695043,946,426,469,1841,0.013021274918014787
240_mixed_updated_link_graph_2,237,18,2.0236361767058093,770,580,491,1841,0.008538549268800884
240_mixed_updated_link_graph_2,237,19,2.4905070076054843,863,499,479,1841,0.01050846838652103
240_mixed_updated_link_graph_2,237,20,3.150475301103726,1245,293,303,1841,0.01329314473039547
240_mixed_updated_link_graph_2,237,21,2.7355547496927803,564,1028,249,1841,0.011542425104188946
240_mixed_updated_link_graph_2,237,22,2.53837271446052,817,560,464,1841,0.010710433394348186
240_mixed_updated_link_graph_2,237,23,2.375873947369259,1037,325,479,1841,0.010024784588055944
240_mixed_updated_link_graph_2,237,24,2.802845888905653,684,705,452,1841,0.011826353961627229
240_mixed_updated_link_graph_2,237,25,1.6448530829073449,538,1051,252,1841,0.0069403083666976575
240_mixed_updated_link_graph_2,237,26,2.963973014016671,1208,299,334,1841,0.01250621524901549
240_mixed_updated_link_graph_2,237,27,2.263649360600658,680,730,431,1841,0.00955126312489729
240_mixed_updated_link_graph_2,237,28,2.2510630199880253,709,731,401,1841,0.00949815620248112
240_mixed_updated_link_graph_2,237,29,1.98097310012371,520,1026,295,1841,0.008358536287441815
240_mixed_updated_link_graph_2,237,30,2.906318919884285,1065,333,443,1841,0.012262949029047615
240_mixed_updated_link_graph_2,237,31,2.5249037032860824,597,886,358,1841,0.010653602123569968
240_mixed_updated_link_graph_2,237,32,2.093313714722267,756,749,336,1841,0.008832547319503236
240_mixed_updated_link_graph_2,237,33,2.4258465463540415,972,442,427,1841,0.010235639436093001
240_mixed_updated_link_graph_2,237,34,1.254826412429263,548,1046,247,1841,0.0052946262127817004
240_mixed_updated_link_graph_2,237,35,2.2845465436596486,569,892,380,1841,0.009639436893078687
240_mixed_updated_link_graph_2,237,36,1.71848017029773,867,522,452,1841,0.0072509711826908435
