Comparison,Range,Links_Inserted_k,Mean_Delta_%,Std_Delta_%,Authority_Yield_AY,Authority_Volatility_AV,Down_Up_Ratio_DUR,Avg_Pages_Up,Avg_Pages_Down,Avg_Pages_Neutral
240_high_updated_link_graph_1,Range_35-65,240,0.7927007164576048,0.4165264228481165,0.0033029196519066867,0.0017355267618671519,1.5480746900988547,637.3,986.588,217.112
240_high_updated_link_graph_2,Range_35-65,240,0.4573135547982348,0.41495740013813487,0.001905473144992645,0.0017289891672422285,1.8178579512806672,574.31,1044.014,222.676
