Comparison,Range,Links_Inserted_k,Mean_Delta_%,Std_Delta_%,Authority_Yield_AY,Authority_Volatility_AV,Down_Up_Ratio_DUR,Avg_Pages_Up,Avg_Pages_Down,Avg_Pages_Neutral
240_folder_updated_link_graph_1,Range_35-65,240,1.200390102817935,0.4148876980069142,0.0050016254284080625,0.001728698741695476,1.658860532577165,613.62,1017.91,209.47
240_folder_updated_link_graph_2,Range_35-65,240,0.789329228215399,0.4169156240814912,0.003288871784230829,0.00173714843367288,1.6230021155517655,609.77,989.658,241.572
