Comparison,Range,Links_Inserted_k,Mean_Delta_%,Std_Delta_%,Authority_Yield_AY,Authority_Volatility_AV,Down_Up_Ratio_DUR,Avg_Pages_Up,Avg_Pages_Down,Avg_Pages_Neutral
240_low_updated_link_graph_1,Range_5-35,240,4.978292550008257,0.4225182718778215,0.020742885625034405,0.001760492799490923,4.713466976208701,316.166,1490.238,34.596
240_low_updated_link_graph_2,Range_5-35,240,0.4311808853060436,0.40756917011613214,0.001796587022108515,0.001698204875483884,2.7872242749472953,448.726,1250.7,141.574
