Comparison,Range,Links_Inserted_k,Mean_Delta_%,Std_Delta_%,Authority_Yield_AY,Authority_Volatility_AV,Down_Up_Ratio_DUR,Avg_Pages_Up,Avg_Pages_Down,Avg_Pages_Neutral
240_mixed_updated_link_graph_1,Range_65-95,240,3.0993788683449397,0.430997903697528,0.012914078618103916,0.0017958245987397,2.2590337321711274,534.386,1207.196,99.418
240_mixed_updated_link_graph_2,Range_65-95,240,0.8190481811584337,0.4239722881613049,0.0034127007548268072,0.0017665512006721036,1.1747096152909797,739.364,868.538,233.098
