Comparison,Range,Links_Inserted_k,Mean_Delta_%,Std_Delta_%,Authority_Yield_AY,Authority_Volatility_AV,Down_Up_Ratio_DUR,Avg_Pages_Up,Avg_Pages_Down,Avg_Pages_Neutral
240_random_updated_link_graph_1,Range_35-65,240,2.42939024752896,0.4270116315248388,0.010122459364704,0.001779215131353495,2.337623405908324,527.73,1233.634,79.636
240_random_updated_link_graph_2,Range_35-65,239,1.177748203739501,0.4203604632445616,0.0049278167520481215,0.0017588303901446092,2.4483728573885464,523.31,1281.258,36.432
