Comparison,Range,Links_Inserted_k,Mean_Delta_%,Std_Delta_%,Authority_Yield_AY,Authority_Volatility_AV,Down_Up_Ratio_DUR,Avg_Pages_Up,Avg_Pages_Down,Avg_Pages_Neutral
240_mixed_updated_link_graph_1,Range_5-35,240,2.611188042456073,0.41390721905178973,0.010879950176900305,0.0017246134127157906,3.4615715032422667,386.458,1337.752,116.79
240_mixed_updated_link_graph_2,Range_5-35,240,0.32092308475572034,0.4036721016789344,0.0013371795198155014,0.0016819670903288934,1.4343048959661575,597.594,857.132,386.274
