Comparison,Range,Links_Inserted_k,Mean_Delta_%,Std_Delta_%,Authority_Yield_AY,Authority_Volatility_AV,Down_Up_Ratio_DUR,Avg_Pages_Up,Avg_Pages_Down,Avg_Pages_Neutral
240_mixed_updated_link_graph_1,Range_35-65,240,2.8597527308973767,0.42604309141753005,0.01191563637873907,0.0017751795475730418,2.6955583328712374,468.878,1263.888,108.234
240_mixed_updated_link_graph_2,Range_35-65,240,0.573727249886572,0.41185702372268895,0.0023905302078607166,0.0017160709321778706,1.2504335700901998,688.47,860.886,291.644
