Comparison,Range,Links_Inserted_k,Mean_Delta_%,Std_Delta_%,Authority_Yield_AY,Authority_Volatility_AV,Down_Up_Ratio_DUR,Avg_Pages_Up,Avg_Pages_Down,Avg_Pages_Neutral
240_low_updated_link_graph_1,Range_35-65,240,5.215225546620223,0.43709798020772245,0.02173010644425093,0.0018212415841988435,3.6986520996642,382.966,1416.458,41.576
240_low_updated_link_graph_2,Range_35-65,240,0.6886311826266486,0.41637207148332667,0.0028692965942777025,0.0017348836311805278,2.195423575429858,534.828,1174.174,131.998
