Comparison,Range,Links_Inserted_k,Mean_Delta_%,Std_Delta_%,Authority_Yield_AY,Authority_Volatility_AV,Down_Up_Ratio_DUR,Avg_Pages_Up,Avg_Pages_Down,Avg_Pages_Neutral
240_random_updated_link_graph_1,Range_5-35,240,2.1763391128468483,0.4136276459045921,0.009068079636861869,0.0017234485246024672,2.76916171888024,467.886,1295.652,77.462
240_random_updated_link_graph_2,Range_5-35,239,0.9200309896399813,0.40983379641366585,0.0038495020487028507,0.0017147857590529953,2.849771724436963,470.484,1340.772,29.744
