Comparison_File,Links_Inserted_k,run_id,mu_r,u_r,d_r,n_r,total_pages,Per_Run_Authority_Yield
240_random_updated_link_graph_1,240,1,2.1823684926432834,568,1179,94,1841,0.009093202052680348
240_random_updated_link_graph_1,240,2,2.321136226513936,536,1229,76,1841,0.009671400943808067
240_random_updated_link_graph_1,240,3,2.391669428550831,534,1245,62,1841,0.009965289285628462
240_random_updated_link_graph_1,240,4,2.5041107797014206,592,1153,96,1841,0.010433794915422586
240_random_updated_link_graph_1,240,5,2.226660585187038,579,1170,92,1841,0.009277752438279325
240_random_updated_link_graph_1,240,6,2.09362397475319,497,1304,40,1841,0.008723433228138292
240_random_updated_link_graph_1,240,7,2.8509651125237965,614,1110,117,1841,0.011879021302182486
240_random_updated_link_graph_1,240,8,2.10757709576627,508,1294,39,1841,0.008781571232359458
240_random_updated_link_graph_1,240,9,2.4291123443172897,593,1129,119,1841,0.010121301434655373
240_random_updated_link_graph_1,240,10,1.612343048015374,292,1508,41,1841,0.006718096033397391
240_random_updated_link_graph_1,240,11,1.8113449909685937,495,1267,79,1841,0.0075472707957024735
240_random_updated_link_graph_1,240,12,2.3011396929613572,608,1115,118,1841,0.009588082054005655
240_random_updated_link_graph_1,240,13,2.0422746759096193,545,1245,51,1841,0.00850947781629008
240_random_updated_link_graph_1,240,14,2.473120748577166,543,1235,63,1841,0.01030466978573819
240_random_updated_link_graph_1,240,15,2.2201316448180237,519,1248,74,1841,0.009250548520075098
240_random_updated_link_graph_1,240,16,2.210138036896791,503,1284,54,1841,0.009208908487069963
240_random_updated_link_graph_1,240,17,2.2903241614958794,572,1181,88,1841,0.009543017339566164
240_random_updated_link_graph_1,240,18,2.54501260736015,612,1126,103,1841,0.010604219197333958
240_random_updated_link_graph_1,240,19,1.9603130935608115,491,1319,31,1841,0.008167971223170048
240_random_updated_link_graph_1,240,20,2.4890176082681106,608,1112,121,1841,0.010370906701117127
240_random_updated_link_graph_1,240,21,1.9167980291389612,499,1286,56,1841,0.007986658454745672
240_random_updated_link_graph_1,240,22,2.374881792355264,527,1275,39,1841,0.009895340801480267
240_random_updated_link_graph_1,240,23,2.533559819305802,603,1119,119,1841,0.010556499247107509
240_random_updated_link_graph_1,240,24,2.4226220383578174,553,1230,58,1841,0.010094258493157572
240_random_updated_link_graph_1,240,25,2.2657915818161816,550,1213,78,1841,0.009440798257567422
240_random_updated_link_graph_1,240,26,2.337004945130743,502,1286,53,1841,0.009737520604711428
240_random_updated_link_graph_1,240,27,2.494680002971402,584,1154,103,1841,0.010394500012380842
240_random_updated_link_graph_1,240,28,2.3116141332090994,544,1229,68,1841,0.009631725555037914
240_random_updated_link_graph_1,240,29,2.154811711710428,547,1242,52,1841,0.008978382132126784
240_random_updated_link_graph_1,240,30,1.9688979633142942,503,1289,49,1841,0.00820374151380956
240_random_updated_link_graph_1,240,31,2.292725251443715,573,1195,73,1841,0.00955302188101548
240_random_updated_link_graph_1,240,32,2.1978428789238453,533,1267,41,1841,0.00915767866218269
240_random_updated_link_graph_1,240,33,1.9361020150039079,350,1290,201,1841,0.00806709172918295
240_random_updated_link_graph_1,240,34,2.3172253976337296,399,1224,218,1841,0.009655105823473873
240_random_updated_link_graph_1,240,35,2.7436923451528066,604,1113,124,1841,0.011432051438136694
240_random_updated_link_graph_1,240,36,2.376979948967204,558,1224,59,1841,0.009904083120696683
240_random_updated_link_graph_1,240,37,2.0858930694413185,494,1298,49,1841,0.00869122112267216
240_random_updated_link_graph_1,240,38,2.280211416420754,585,1180,76,1841,0.00950088090175314
240_random_updated_link_graph_1,240,39,2.4063284208842894,564,1177,100,1841,0.010026368420351206
240_random_updated_link_graph_1,240,40,2.725910322868242,616,1100,125,1841,0.011357959678617675
240_random_updated_link_graph_1,240,41,2.714055760526915,586,1170,85,1841,0.011308565668862146
240_random_updated_link_graph_1,240,42,1.9786388950719906,508,1292,41,1841,0.008244328729466628
240_random_updated_link_graph_1,240,43,2.0530630827815637,493,1294,54,1841,0.00855442951158985
240_random_updated_link_graph_1,240,44,2.4959247778900178,518,1259,64,1841,0.01039968657454174
240_random_updated_link_graph_1,240,45,2.1460037933866314,488,1317,36,1841,0.008941682472444297
