Comparison_File,Links_Inserted_k,run_id,mu_r,u_r,d_r,n_r,total_pages,Per_Run_Authority_Yield
240_random_updated_link_graph_8,235,1,1.7338067172055178,1431,43,367,1841,0.007377900924278799
240_random_updated_link_graph_8,235,2,2.239563340758822,1481,45,315,1841,0.009530056769186477
240_random_updated_link_graph_8,235,3,0.978086416314263,865,226,750,1841,0.0041620698566564385
240_random_updated_link_graph_8,235,4,1.9028799403320142,1416,66,359,1841,0.008097361448221338
240_random_updated_link_graph_8,235,5,0.968685835970057,1176,314,351,1841,0.0041220673871066255
240_random_updated_link_graph_8,235,6,2.3528896099961467,1490,57,294,1841,0.01001229621274956
240_random_updated_link_graph_8,235,7,1.4073579410535404,1420,23,398,1841,0.0059887571959725125
240_random_updated_link_graph_8,235,8,1.5344101090157676,1468,87,286,1841,0.006529404719216032
240_random_updated_link_graph_8,235,9,1.1814993059748655,1005,117,719,1841,0.00502765662116964
240_random_updated_link_graph_8,235,10,0.097669323721923,441,840,560,1841,0.00041561414349754465
240_random_updated_link_graph_8,235,11,0.7749716665131758,1334,73,434,1841,0.003297751772396493
240_random_updated_link_graph_8,235,12,0.28617586359306607,661,670,510,1841,0.0012177696323109194
240_random_updated_link_graph_8,235,13,0.5021375960834665,1141,77,623,1841,0.002136755728014751
240_random_updated_link_graph_8,235,14,0.908010948178986,902,365,574,1841,0.0038638763752297275
240_random_updated_link_graph_8,235,15,1.0681789374909663,1260,109,472,1841,0.004545442287195601
240_random_updated_link_graph_8,235,16,0.5015371505454325,849,172,820,1841,0.0021342006406188615
240_random_updated_link_graph_8,235,17,1.1092004970919889,1433,16,392,1841,0.004720002115285059
240_random_updated_link_graph_8,235,18,0.7815743498117382,1155,87,599,1841,0.0033258482970712267
240_random_updated_link_graph_8,235,19,1.5562666386335218,1244,68,529,1841,0.006622411228227753
240_random_updated_link_graph_8,235,20,1.5971230080029413,1445,34,362,1841,0.006796268119161452
240_random_updated_link_graph_8,235,21,1.3384320430101786,1194,145,502,1841,0.005695455502170973
240_random_updated_link_graph_8,235,22,1.873697819946253,1464,54,323,1841,0.007973182212537247
240_random_updated_link_graph_8,235,23,0.6085561303390422,1002,269,570,1841,0.0025896005546342223
240_random_updated_link_graph_8,235,24,1.5255168302844848,1262,124,455,1841,0.006491560979933978
240_random_updated_link_graph_8,235,25,0.7408498509791038,532,491,818,1841,0.0031525525573578884
240_random_updated_link_graph_8,235,26,1.6202047579164232,1487,31,323,1841,0.006894488331559248
240_random_updated_link_graph_8,235,27,1.2727050079547853,1034,353,454,1841,0.005415765991296959
240_random_updated_link_graph_8,235,28,0.9756403263596083,1224,142,475,1841,0.0041516609632323755
240_random_updated_link_graph_8,235,29,0.9095589167836783,1090,102,649,1841,0.003870463475675227
240_random_updated_link_graph_8,235,30,1.8975282236639124,1505,36,300,1841,0.008074588185803883
240_random_updated_link_graph_8,235,31,1.451952785000609,1168,160,513,1841,0.006178522489364294
240_random_updated_link_graph_8,235,32,0.7205962815472805,990,317,534,1841,0.0030663671555203427
240_random_updated_link_graph_8,235,33,0.9429808579519566,532,721,588,1841,0.00401268450192322
240_random_updated_link_graph_8,235,34,0.7721359761529155,1110,139,592,1841,0.0032856850049060235
240_random_updated_link_graph_8,235,35,1.2423423961342843,1425,23,393,1841,0.005286563387805465
240_random_updated_link_graph_8,235,36,0.3104217874408448,466,715,660,1841,0.0013209437763440205
240_random_updated_link_graph_8,235,37,2.3738228293303383,1528,13,300,1841,0.010101373741831227
240_random_updated_link_graph_8,235,38,1.0351532743651688,839,382,620,1841,0.00440490755049008
240_random_updated_link_graph_8,235,39,1.845880955646331,1439,79,323,1841,0.00785481257721843
240_random_updated_link_graph_8,235,40,2.010784234818864,1441,57,343,1841,0.008556528658803677
240_random_updated_link_graph_8,235,41,1.1097339416249146,1367,24,450,1841,0.004722272092020913
240_random_updated_link_graph_8,235,42,1.0259073564031138,751,310,780,1841,0.004365563218736655
240_random_updated_link_graph_8,235,43,0.6022409962638837,933,282,626,1841,0.002562727643676101
240_random_updated_link_graph_8,235,44,1.0353350560594325,1184,95,562,1841,0.004405681089614606
240_random_updated_link_graph_8,235,45,1.8496667267761329,1078,331,432,1841,0.007870922241600565
