Comparison_File,Links_Inserted_k,run_id,mu_r,u_r,d_r,n_r,total_pages,Per_Run_Authority_Yield
240_high_updated_link_graph_2,240,1,1.3974265107378054,1019,598,224,1841,0.005822610461407523
240_high_updated_link_graph_2,240,2,1.2982621665108964,1099,525,217,1841,0.005409425693795402
240_high_updated_link_graph_2,240,3,0.9182210471430095,601,1107,133,1841,0.0038259210297625396
240_high_updated_link_graph_2,240,4,1.6777155373613526,834,698,309,1841,0.006990481405672303
240_high_updated_link_graph_2,240,5,0.481311266000446,697,912,232,1841,0.0020054636083351915
240_high_updated_link_graph_2,240,6,1.425036328484531,965,651,225,1841,0.005937651368685546
240_high_updated_link_graph_2,240,7,1.0429084837779519,754,794,293,1841,0.004345452015741466
240_high_updated_link_graph_2,240,8,0.6994174600770492,640,990,211,1841,0.002914239416987705
240_high_updated_link_graph_2,240,9,0.6899060281165263,535,1124,182,1841,0.0028746084504855263
240_high_updated_link_graph_2,240,10,-0.05868250124768471,163,1653,25,1841,-0.00024451042186535296
240_high_updated_link_graph_2,240,11,0.3657260147938221,610,1066,165,1841,0.0015238583949742587
240_high_updated_link_graph_2,240,12,-0.2119060634030595,437,1364,40,1841,-0.0008829419308460812
240_high_updated_link_graph_2,240,13,0.3433865239097794,491,1229,121,1841,0.0014307771829574142
240_high_updated_link_graph_2,240,14,0.6828385952264662,629,1014,198,1841,0.002845160813443609
240_high_updated_link_graph_2,240,15,0.4786348034967919,581,1067,193,1841,0.001994311681236633
240_high_updated_link_graph_2,240,16,0.12323534716017544,454,1313,74,1841,0.0005134806131673977
240_high_updated_link_graph_2,240,17,0.8137400401101093,937,642,262,1841,0.0033905835004587885
240_high_updated_link_graph_2,240,18,0.4724193727910001,568,1063,210,1841,0.001968414053295834
240_high_updated_link_graph_2,240,19,1.1417132223305548,651,1014,176,1841,0.004757138426377312
240_high_updated_link_graph_2,240,20,0.9605884162309087,1133,499,209,1841,0.004002451734295453
240_high_updated_link_graph_2,240,21,0.7890009755502323,562,1113,166,1841,0.0032875040647926345
240_high_updated_link_graph_2,240,22,1.1848070943764915,788,783,270,1841,0.004936696226568714
240_high_updated_link_graph_2,240,23,0.44876718463719256,503,1225,113,1841,0.0018698632693216358
240_high_updated_link_graph_2,240,24,1.1220958837341402,572,1096,173,1841,0.004675399515558917
240_high_updated_link_graph_2,240,25,0.31928130151590967,507,1195,139,1841,0.0013303387563162903
240_high_updated_link_graph_2,240,26,1.3088133336335632,1211,426,204,1841,0.005453388890139846
240_high_updated_link_graph_2,240,27,0.626580312746198,607,1014,220,1841,0.002610751303109158
240_high_updated_link_graph_2,240,28,0.4610633972977254,585,1038,218,1841,0.0019210974887405225
240_high_updated_link_graph_2,240,29,0.1996246175272935,410,1346,85,1841,0.0008317692396970563
240_high_updated_link_graph_2,240,30,1.1223381914389354,805,756,280,1841,0.0046764091309955645
240_high_updated_link_graph_2,240,31,0.5952295240263488,593,1065,183,1841,0.0024801230167764534
240_high_updated_link_graph_2,240,32,0.15621819446229318,481,1193,167,1841,0.0006509091435928882
240_high_updated_link_graph_2,240,33,0.31547616497459907,433,1245,163,1841,0.0013144840207274962
240_high_updated_link_graph_2,240,34,0.125841194806933,492,1257,92,1841,0.0005243383116955542
240_high_updated_link_graph_2,240,35,0.8939922655392805,762,766,313,1841,0.0037249677730803355
240_high_updated_link_graph_2,240,36,-0.06623749035382508,535,1157,149,1841,-0.0002759895431409378
240_high_updated_link_graph_2,240,37,1.5489640639462139,1177,431,233,1841,0.006454016933109224
240_high_updated_link_graph_2,240,38,0.5684883266442392,628,1051,162,1841,0.002368701361017663
240_high_updated_link_graph_2,240,39,0.5995449939136893,840,764,237,1841,0.0024981041413070387
240_high_updated_link_graph_2,240,40,1.3103011355628371,746,830,265,1841,0.005459588064845155
240_high_updated_link_graph_2,240,41,0.5157549027189927,843,719,279,1841,0.002148978761329136
240_high_updated_link_graph_2,240,42,0.5028559700424953,525,1180,136,1841,0.002095233208510397
240_high_updated_link_graph_2,240,43,0.3975723571732205,480,1279,82,1841,0.001656551488221752
240_high_updated_link_graph_2,240,44,0.7434074917356797,557,1167,117,1841,0.003097531215565332
240_high_updated_link_graph_2,240,45,1.0968400542859458,741,897,203,1841,0.004570166892858107
240_high_updated_link_graph_2,240,46,0.9071308725645375,764,821,256,1841,0.003779711969018906
240_high_updated_link_graph_2,240,47,1.0292415396090329,725,844,272,1841,0.004288506415037637
240_high_updated_link_graph_2,240,48,1.1372539660001515,679,991,171,1841,0.004738558191667298
240_high_updated_link_graph_2,240,49,0.12256381433812824,432,1334,75,1841,0.000510682559742201
240_high_updated_link_graph_2,240,50,1.2147102496843567,833,681,327,1841,0.005061292707018153
240_high_updated_link_graph_2,240,51,0.38176713703883475,383,1398,60,1841,0.0015906964043284782
240_high_updated_link_graph_2,240,52,0.862453920962825,824,742,275,1841,0.003593558004011771
240_high_updated_link_graph_2,240,53,0.5405284623160891,468,1219,154,1841,0.002252201926317038
240_high_updated_link_graph_2,240,54,0.8265314136632563,772,791,278,1841,0.003443880890263568
240_high_updated_link_graph_2,240,55,0.17799764601574816,288,1481,72,1841,0.0007416568583989507
240_high_updated_link_graph_2,240,56,0.9091174924775247,632,990,219,1841,0.0037879895519896865
240_high_updated_link_graph_2,240,57,0.5178578151997124,578,1094,169,1841,0.0021577408966654684
240_high_updated_link_graph_2,240,58,0.6674273514398379,510,1150,181,1841,0.002780947297665991
240_high_updated_link_graph_2,240,59,0.6482418208857538,498,1224,119,1841,0.002701007587023974
240_high_updated_link_graph_2,240,60,0.48874428651504254,454,1158,229,1841,0.0020364345271460106
