Comparison_File,Links_Inserted_k,run_id,mu_r,u_r,d_r,n_r,total_pages,Per_Run_Authority_Yield
240_mixed_updated_link_graph_4,239,1,1.3105511870432225,796,293,752,1841,0.005483477770055324
240_mixed_updated_link_graph_4,239,2,1.761422313830179,1166,171,504,1841,0.007369967840293636
240_mixed_updated_link_graph_4,239,3,1.2876692319751262,746,391,704,1841,0.0053877373722808625
240_mixed_updated_link_graph_4,239,4,2.2064800869876993,1089,203,549,1841,0.009232134255178657
240_mixed_updated_link_graph_4,239,5,1.491294857053594,493,812,536,1841,0.006239727435370686
240_mixed_updated_link_graph_4,239,6,0.8323414636153096,607,491,743,1841,0.0034826002661728435
240_mixed_updated_link_graph_4,239,7,2.051118425567755,1078,156,607,1841,0.00858208546262659
240_mixed_updated_link_graph_4,239,8,0.9050176748592378,726,318,797,1841,0.00378668483204702
240_mixed_updated_link_graph_4,239,9,1.6875201523069085,1051,239,551,1841,0.007060753775342714
240_mixed_updated_link_graph_4,239,10,0.07928186010557906,358,1033,450,1841,0.00033172326404007975
240_mixed_updated_link_graph_4,239,11,0.29852297047336734,376,1113,352,1841,0.0012490500856626248
240_mixed_updated_link_graph_4,239,12,2.2444664344424785,1277,148,416,1841,0.009391072947458069
240_mixed_updated_link_graph_4,239,13,1.3048087843085767,688,515,638,1841,0.005459450980370614
240_mixed_updated_link_graph_4,239,14,1.7334598328335142,671,545,625,1841,0.007252970011855708
240_mixed_updated_link_graph_4,239,15,0.8579488328368708,439,984,418,1841,0.0035897440704471583
240_mixed_updated_link_graph_4,239,16,1.2954679528331312,882,256,703,1841,0.005420368003485904
240_mixed_updated_link_graph_4,239,17,1.1888841025745185,649,413,779,1841,0.00497441047102309
240_mixed_updated_link_graph_4,239,18,2.311133227485813,882,337,622,1841,0.009670013504124742
240_mixed_updated_link_graph_4,239,19,0.7482162958416038,398,755,688,1841,0.003130612116492066
240_mixed_updated_link_graph_4,239,20,1.5183143960326742,1014,178,649,1841,0.006352779899718302
240_mixed_updated_link_graph_4,239,21,0.9817413448260384,687,505,649,1841,0.004107704371657065
240_mixed_updated_link_graph_4,239,22,1.563140810216807,753,359,729,1841,0.006540338118061954
240_mixed_updated_link_graph_4,239,23,1.9577559111501717,1190,146,505,1841,0.008191447326988167
240_mixed_updated_link_graph_4,239,24,1.6866275595375966,894,305,642,1841,0.007057019077563165
240_mixed_updated_link_graph_4,239,25,1.2932679677069525,742,451,648,1841,0.005411163044798964
240_mixed_updated_link_graph_4,239,26,1.2034836530718471,740,366,735,1841,0.005035496456367561
240_mixed_updated_link_graph_4,239,27,2.0550917954282295,1028,306,507,1841,0.0085987104411223
240_mixed_updated_link_graph_4,239,28,1.3306064790138723,904,256,681,1841,0.005567391125581056
240_mixed_updated_link_graph_4,239,29,1.0772040455896772,800,345,696,1841,0.004507129897864758
240_mixed_updated_link_graph_4,239,30,0.661861870826018,382,969,490,1841,0.002769296530652795
240_mixed_updated_link_graph_4,239,31,1.4457805608584129,908,278,655,1841,0.006049291049616791
240_mixed_updated_link_graph_4,239,32,1.8282037034559928,900,297,644,1841,0.007649387880569008
240_mixed_updated_link_graph_4,239,33,0.8478758343430989,472,641,728,1841,0.0035475976332347233
240_mixed_updated_link_graph_4,239,34,1.520127361226743,827,351,663,1841,0.006360365528145368
240_mixed_updated_link_graph_4,239,35,1.9857252881634881,974,189,678,1841,0.008308474009052252
240_mixed_updated_link_graph_4,239,36,1.5296518005715787,570,501,770,1841,0.006400216738793216
240_mixed_updated_link_graph_4,239,37,0.8459143235877626,500,433,908,1841,0.003539390475262605
240_mixed_updated_link_graph_4,239,38,1.7545344754113283,894,272,675,1841,0.007341148432683382
240_mixed_updated_link_graph_4,239,39,1.9249437330977148,894,305,642,1841,0.008054157879069936
240_mixed_updated_link_graph_4,239,40,2.246843882189921,1061,191,589,1841,0.00940102042757289
240_mixed_updated_link_graph_4,239,41,1.9628731978192226,916,222,703,1841,0.008212858568281266
240_mixed_updated_link_graph_4,239,42,1.1427792666462089,412,828,601,1841,0.004781503207724723
