Comparison_File,Links_Inserted_k,run_id,mu_r,u_r,d_r,n_r,total_pages,Per_Run_Authority_Yield
240_folder_updated_link_graph_2,240,1,1.7409575580159888,1194,457,190,1841,0.00725398982506662
240_folder_updated_link_graph_2,240,2,1.6347644753131054,1211,431,199,1841,0.0068115186471379395
240_folder_updated_link_graph_2,240,3,1.2554012788034963,559,1104,178,1841,0.005230838661681235
240_folder_updated_link_graph_2,240,4,2.0324506178341286,861,718,262,1841,0.008468544240975536
240_folder_updated_link_graph_2,240,5,0.8263629432043629,671,912,258,1841,0.0034431789300181787
240_folder_updated_link_graph_2,240,6,1.7570799997037112,1111,522,208,1841,0.00732116666543213
240_folder_updated_link_graph_2,240,7,1.3797705029699314,715,581,545,1841,0.005749043762374714
240_folder_updated_link_graph_2,240,8,1.0199618912348203,812,788,241,1841,0.004249841213478418
240_folder_updated_link_graph_2,240,9,1.0199526899897444,524,1129,188,1841,0.0042498028749572685
240_folder_updated_link_graph_2,240,10,0.2717768715141177,259,1559,23,1841,0.001132403631308824
240_folder_updated_link_graph_2,240,11,0.6963660957604204,512,1140,189,1841,0.0029015253990017516
240_folder_updated_link_graph_2,240,12,0.11113452936148531,327,1448,66,1841,0.0004630605390061888
240_folder_updated_link_graph_2,240,13,0.6461829938658292,440,1255,146,1841,0.0026924291411076218
240_folder_updated_link_graph_2,240,14,1.0021832533735486,597,997,247,1841,0.004175763555723119
240_folder_updated_link_graph_2,240,15,0.7980540622750323,521,1102,218,1841,0.003325225259479301
240_folder_updated_link_graph_2,240,16,0.4603011744852724,377,1342,122,1841,0.0019179215603553018
240_folder_updated_link_graph_2,240,17,1.1465102964003304,1117,506,218,1841,0.0047771262350013765
240_folder_updated_link_graph_2,240,18,0.8044091307307674,549,1069,223,1841,0.0033517047113781973
240_folder_updated_link_graph_2,240,19,1.4742203078553098,597,1032,212,1841,0.006142584616063791
240_folder_updated_link_graph_2,240,20,1.3041819704911597,1233,448,160,1841,0.005434091543713165
240_folder_updated_link_graph_2,240,21,1.1362010001538583,488,1176,177,1841,0.00473417083397441
240_folder_updated_link_graph_2,240,22,1.5243070480502636,798,799,244,1841,0.0063512793668760986
240_folder_updated_link_graph_2,240,23,0.7966952998355452,425,1275,141,1841,0.003319563749314772
240_folder_updated_link_graph_2,240,24,1.4597806749479154,498,1175,168,1841,0.006082419478949648
240_folder_updated_link_graph_2,240,25,0.6450182277232754,451,1259,131,1841,0.002687575948846981
240_folder_updated_link_graph_2,240,26,1.647417745005301,1304,364,173,1841,0.0068642406041887535
240_folder_updated_link_graph_2,240,27,0.95087146226202,567,1066,208,1841,0.00396196442609175
240_folder_updated_link_graph_2,240,28,0.7937567037385219,566,1055,220,1841,0.003307319598910508
240_folder_updated_link_graph_2,240,29,0.5247795505976826,310,1439,92,1841,0.0021865814608236773
240_folder_updated_link_graph_2,240,30,1.461595259631655,1002,607,232,1841,0.006089980248465229
240_folder_updated_link_graph_2,240,31,0.9411106185768363,517,1131,193,1841,0.003921294244070151
240_folder_updated_link_graph_2,240,32,0.48922750675144,415,1238,188,1841,0.002038447944797667
240_folder_updated_link_graph_2,240,33,0.6488890603247014,478,1206,157,1841,0.0027037044180195893
240_folder_updated_link_graph_2,240,34,0.45940669317004473,415,1295,131,1841,0.0019141945548751863
240_folder_updated_link_graph_2,240,35,1.180741602125247,1002,592,247,1841,0.004919756675521862
240_folder_updated_link_graph_2,240,36,0.2705044386325569,480,1198,163,1841,0.0011271018276356537
240_folder_updated_link_graph_2,240,37,1.8873550793406588,1083,377,381,1841,0.007863979497252744
240_folder_updated_link_graph_2,240,38,0.9072850219879999,573,1068,200,1841,0.0037803542582833327
240_folder_updated_link_graph_2,240,39,0.9176001895730401,840,793,208,1841,0.0038233341232210005
240_folder_updated_link_graph_2,240,40,1.64429405903184,722,857,262,1841,0.006851225245966
240_folder_updated_link_graph_2,240,41,0.8475838280562605,1004,539,298,1841,0.003531599283567752
240_folder_updated_link_graph_2,240,42,0.8446584697838506,659,1024,158,1841,0.003519410290766044
